user_id,signup_date,plan,channel,company_size,cohort_month,retention_prob
USR02280,2024-03-10,Enterprise,Direct,2-10,2024-03,0.8500000000000001
USR02281,2024-05-23,Free,Product Hunt,Solo,2024-05,0.38
USR02282,2023-06-17,Free,Social Media,51-200,2023-06,0.33
USR02283,2024-04-04,Pro,Paid Search,2-10,2024-04,0.5
USR02284,2023-01-17,Free,Paid Search,Solo,2023-01,0.23000000000000004
USR02285,2023-03-10,Free,Organic Search,2-10,2023-03,0.33
USR02286,2024-01-20,Free,Organic Search,Solo,2024-01,0.33
USR02287,2023-12-16,Free,Referral,Solo,2023-12,0.43000000000000005
USR02288,2024-04-20,Free,Organic Search,2-10,2024-04,0.33
USR02289,2023-02-26,Free,Direct,2-10,2023-02,0.33
USR02290,2023-04-22,Free,Organic Search,11-50,2023-04,0.41000000000000003
USR02291,2024-06-14,Pro,Paid Search,11-50,2024-06,0.58
USR02292,2024-04-08,Free,Referral,2-10,2024-04,0.43000000000000005
USR02293,2023-09-21,Free,Paid Search,2-10,2023-09,0.23000000000000004
USR02294,2023-09-22,Free,Paid Search,2-10,2023-09,0.23000000000000004
USR02295,2023-12-22,Enterprise,Social Media,2-10,2023-12,0.77
USR02296,2024-04-06,Enterprise,Organic Search,2-10,2024-04,0.8500000000000001
USR02297,2024-02-11,Free,Organic Search,51-200,2024-02,0.41000000000000003
USR02298,2023-02-22,Pro,Referral,11-50,2023-02,0.78
USR02299,2023-12-26,Free,Organic Search,2-10,2023-12,0.33
USR02300,2024-03-22,Pro,Referral,2-10,2024-03,0.7000000000000001
USR02301,2024-01-06,Free,Referral,11-50,2024-01,0.51
USR02302,2023-05-31,Free,Social Media,11-50,2023-05,0.33
USR02303,2023-12-24,Free,Organic Search,11-50,2023-12,0.41000000000000003
USR02304,2024-01-24,Free,Direct,11-50,2024-01,0.41000000000000003
USR02305,2024-06-16,Free,Organic Search,Solo,2024-06,0.33
USR02306,2024-01-29,Pro,Paid Search,51-200,2024-01,0.58
USR02307,2023-02-26,Free,Social Media,2-10,2023-02,0.25
USR02308,2023-04-30,Free,Organic Search,Solo,2023-04,0.33
USR02309,2024-05-28,Enterprise,Referral,2-10,2024-05,0.9
USR02310,2023-09-04,Pro,Direct,Solo,2023-09,0.6000000000000001
USR02311,2023-11-17,Free,Paid Search,2-10,2023-11,0.23000000000000004
USR02312,2023-10-30,Pro,Paid Search,11-50,2023-10,0.58
USR02313,2023-06-09,Free,Social Media,2-10,2023-06,0.25
USR02314,2024-03-18,Pro,Social Media,Solo,2024-03,0.52
USR02315,2023-03-09,Pro,Paid Search,Solo,2023-03,0.5
USR02316,2023-06-23,Free,Referral,2-10,2023-06,0.43000000000000005
USR02317,2023-10-31,Free,Product Hunt,2-10,2023-10,0.38
USR02318,2024-01-05,Free,Product Hunt,2-10,2024-01,0.38
USR02319,2024-03-21,Free,Paid Search,2-10,2024-03,0.23000000000000004
USR02320,2023-08-24,Free,Direct,2-10,2023-08,0.33
USR02321,2023-09-18,Free,Organic Search,2-10,2023-09,0.33
USR02322,2024-03-29,Free,Referral,2-10,2024-03,0.43000000000000005
USR02323,2023-04-03,Free,Paid Search,2-10,2023-04,0.23000000000000004
USR02324,2023-12-31,Free,Organic Search,51-200,2023-12,0.41000000000000003
USR02325,2024-06-23,Pro,Product Hunt,2-10,2024-06,0.65
USR02326,2024-02-25,Free,Referral,2-10,2024-02,0.43000000000000005
USR02327,2024-05-29,Free,Paid Search,Solo,2024-05,0.23000000000000004
USR02328,2023-07-28,Pro,Paid Search,200+,2023-07,0.58
USR02329,2024-06-08,Free,Social Media,11-50,2024-06,0.33
USR02330,2023-02-16,Free,Paid Search,11-50,2023-02,0.31000000000000005
USR02331,2024-01-12,Pro,Organic Search,11-50,2024-01,0.68
USR02332,2024-03-11,Free,Paid Search,2-10,2024-03,0.23000000000000004
USR02333,2023-05-23,Free,Product Hunt,2-10,2023-05,0.38
USR02334,2024-01-04,Free,Paid Search,11-50,2024-01,0.31000000000000005
USR02335,2024-04-04,Free,Paid Search,11-50,2024-04,0.31000000000000005
USR02336,2023-12-21,Free,Product Hunt,2-10,2023-12,0.38
USR02337,2023-10-18,Pro,Direct,Solo,2023-10,0.6000000000000001
USR02338,2024-05-04,Free,Paid Search,Solo,2024-05,0.23000000000000004
USR02339,2023-01-11,Pro,Paid Search,11-50,2023-01,0.58
USR02340,2023-12-28,Free,Referral,Solo,2023-12,0.43000000000000005
USR02341,2024-04-16,Free,Organic Search,Solo,2024-04,0.33
USR02342,2024-01-15,Free,Paid Search,Solo,2024-01,0.23000000000000004
USR02343,2023-12-08,Pro,Referral,2-10,2023-12,0.7000000000000001
USR02344,2023-06-08,Free,Paid Search,Solo,2023-06,0.23000000000000004
USR02345,2023-12-13,Free,Product Hunt,Solo,2023-12,0.38
USR02346,2024-03-06,Pro,Referral,2-10,2024-03,0.7000000000000001
USR02347,2024-06-22,Pro,Organic Search,2-10,2024-06,0.6000000000000001
USR02348,2023-01-15,Free,Organic Search,Solo,2023-01,0.33
USR02349,2023-05-08,Pro,Paid Search,200+,2023-05,0.58
USR02350,2024-05-20,Free,Organic Search,2-10,2024-05,0.33
USR02351,2024-01-18,Free,Organic Search,11-50,2024-01,0.41000000000000003
USR02352,2023-05-12,Free,Paid Search,Solo,2023-05,0.23000000000000004
USR02353,2023-12-15,Free,Direct,11-50,2023-12,0.41000000000000003
USR02354,2023-02-17,Pro,Referral,2-10,2023-02,0.7000000000000001
USR02355,2023-02-13,Free,Product Hunt,11-50,2023-02,0.46
USR02356,2024-02-01,Free,Paid Search,2-10,2024-02,0.23000000000000004
USR02357,2024-05-16,Pro,Direct,11-50,2024-05,0.68
USR02358,2023-10-31,Free,Organic Search,11-50,2023-10,0.41000000000000003
USR02359,2023-05-29,Pro,Paid Search,11-50,2023-05,0.58
USR02360,2023-04-06,Pro,Paid Search,51-200,2023-04,0.58
USR02361,2023-09-20,Free,Organic Search,2-10,2023-09,0.33
USR02362,2024-01-30,Free,Direct,2-10,2024-01,0.33
USR02363,2023-08-23,Pro,Paid Search,2-10,2023-08,0.5
USR02364,2024-06-22,Free,Product Hunt,2-10,2024-06,0.38
USR02365,2023-01-05,Free,Organic Search,51-200,2023-01,0.41000000000000003
USR02366,2023-04-25,Free,Organic Search,11-50,2023-04,0.41000000000000003
USR02367,2023-10-30,Pro,Paid Search,11-50,2023-10,0.58
USR02368,2023-07-04,Free,Referral,Solo,2023-07,0.43000000000000005
USR02369,2023-03-11,Free,Paid Search,11-50,2023-03,0.31000000000000005
USR02370,2024-03-18,Pro,Referral,Solo,2024-03,0.7000000000000001
USR02371,2023-06-20,Free,Direct,2-10,2023-06,0.33
USR02372,2023-09-03,Pro,Organic Search,2-10,2023-09,0.6000000000000001
USR02373,2023-09-14,Free,Referral,2-10,2023-09,0.43000000000000005
USR02374,2023-01-25,Free,Organic Search,Solo,2023-01,0.33
USR02375,2024-04-11,Pro,Direct,Solo,2024-04,0.6000000000000001
USR02376,2023-04-16,Free,Referral,Solo,2023-04,0.43000000000000005
USR02377,2023-04-14,Pro,Organic Search,Solo,2023-04,0.6000000000000001
USR02378,2023-02-12,Pro,Social Media,Solo,2023-02,0.52
USR02379,2023-02-18,Free,Social Media,11-50,2023-02,0.33
USR02380,2023-03-12,Pro,Direct,Solo,2023-03,0.6000000000000001
USR02381,2023-08-01,Enterprise,Social Media,Solo,2023-08,0.77
USR02382,2023-09-05,Free,Organic Search,Solo,2023-09,0.33
USR02383,2024-05-30,Free,Organic Search,11-50,2024-05,0.41000000000000003
USR02384,2023-03-22,Free,Organic Search,Solo,2023-03,0.33
USR02385,2023-11-05,Free,Organic Search,11-50,2023-11,0.41000000000000003
USR02386,2023-01-20,Pro,Organic Search,2-10,2023-01,0.6000000000000001
USR02387,2024-04-21,Free,Referral,Solo,2024-04,0.43000000000000005
USR02388,2023-05-13,Free,Product Hunt,2-10,2023-05,0.38
USR02389,2023-09-26,Enterprise,Referral,Solo,2023-09,0.9
USR02390,2023-10-03,Pro,Direct,Solo,2023-10,0.6000000000000001
USR02391,2023-02-26,Pro,Social Media,Solo,2023-02,0.52
USR02392,2023-12-08,Pro,Organic Search,Solo,2023-12,0.6000000000000001
USR02393,2023-04-22,Free,Organic Search,Solo,2023-04,0.33
USR02394,2023-10-06,Enterprise,Organic Search,2-10,2023-10,0.8500000000000001
USR02395,2023-06-09,Pro,Organic Search,2-10,2023-06,0.6000000000000001
USR02396,2023-06-17,Free,Paid Search,2-10,2023-06,0.23000000000000004
USR02397,2023-09-10,Free,Paid Search,51-200,2023-09,0.31000000000000005
USR02398,2023-10-16,Free,Referral,Solo,2023-10,0.43000000000000005
USR02399,2023-05-12,Free,Direct,200+,2023-05,0.41000000000000003
USR02400,2023-10-28,Pro,Paid Search,2-10,2023-10,0.5
USR02401,2024-06-17,Pro,Organic Search,Solo,2024-06,0.6000000000000001
USR02402,2023-08-18,Free,Product Hunt,2-10,2023-08,0.38
USR02403,2023-03-06,Free,Organic Search,Solo,2023-03,0.33
USR02404,2023-06-01,Free,Organic Search,11-50,2023-06,0.41000000000000003
USR02405,2024-03-13,Free,Organic Search,Solo,2024-03,0.33
USR02406,2023-01-16,Free,Product Hunt,Solo,2023-01,0.38
USR02407,2023-08-27,Free,Organic Search,2-10,2023-08,0.33
USR02408,2024-03-28,Free,Organic Search,Solo,2024-03,0.33
USR02409,2023-04-28,Free,Paid Search,11-50,2023-04,0.31000000000000005
USR02410,2023-01-12,Free,Social Media,Solo,2023-01,0.25
USR02411,2023-03-19,Free,Organic Search,Solo,2023-03,0.33
USR02412,2023-03-18,Free,Organic Search,11-50,2023-03,0.41000000000000003
USR02413,2024-03-20,Free,Paid Search,11-50,2024-03,0.31000000000000005
USR02414,2024-04-09,Free,Organic Search,2-10,2024-04,0.33
USR02415,2023-12-25,Pro,Organic Search,2-10,2023-12,0.6000000000000001
USR02416,2023-07-23,Enterprise,Organic Search,2-10,2023-07,0.8500000000000001
USR02417,2023-02-27,Enterprise,Paid Search,11-50,2023-02,0.83
USR02418,2023-10-16,Free,Product Hunt,11-50,2023-10,0.46
USR02419,2023-10-31,Free,Organic Search,2-10,2023-10,0.33
USR02420,2024-01-10,Pro,Organic Search,Solo,2024-01,0.6000000000000001
USR02421,2024-01-24,Free,Organic Search,2-10,2024-01,0.33
USR02422,2024-06-14,Free,Social Media,11-50,2024-06,0.33
USR02423,2024-01-17,Free,Direct,Solo,2024-01,0.33
USR02424,2023-04-04,Free,Referral,51-200,2023-04,0.51
USR02425,2023-07-31,Free,Referral,2-10,2023-07,0.43000000000000005
USR02426,2024-04-18,Free,Direct,2-10,2024-04,0.33
USR02427,2023-09-28,Free,Organic Search,Solo,2023-09,0.33
USR02428,2023-09-29,Free,Referral,Solo,2023-09,0.43000000000000005
USR02429,2023-10-13,Free,Organic Search,Solo,2023-10,0.33
USR02430,2023-05-14,Free,Organic Search,Solo,2023-05,0.33
USR02431,2024-05-16,Free,Paid Search,2-10,2024-05,0.23000000000000004
USR02432,2024-02-12,Pro,Paid Search,Solo,2024-02,0.5
USR02433,2024-01-03,Pro,Referral,Solo,2024-01,0.7000000000000001
USR02434,2023-10-13,Free,Organic Search,Solo,2023-10,0.33
USR02435,2023-03-17,Free,Referral,Solo,2023-03,0.43000000000000005
USR02436,2023-10-17,Free,Paid Search,11-50,2023-10,0.31000000000000005
USR02437,2023-01-08,Pro,Organic Search,51-200,2023-01,0.68
USR02438,2023-01-27,Enterprise,Direct,11-50,2023-01,0.9
USR02439,2024-02-26,Free,Social Media,2-10,2024-02,0.25
USR02440,2024-03-06,Free,Direct,2-10,2024-03,0.33
USR02441,2024-02-20,Free,Product Hunt,51-200,2024-02,0.46
USR02442,2024-01-14,Enterprise,Social Media,11-50,2024-01,0.85
USR02443,2023-11-18,Free,Referral,Solo,2023-11,0.43000000000000005
USR02444,2024-03-28,Enterprise,Organic Search,2-10,2024-03,0.8500000000000001
USR02445,2023-06-27,Pro,Organic Search,11-50,2023-06,0.68
USR02446,2023-07-13,Pro,Referral,2-10,2023-07,0.7000000000000001
USR02447,2023-08-09,Free,Organic Search,Solo,2023-08,0.33
USR02448,2024-05-08,Free,Referral,51-200,2024-05,0.51
USR02449,2023-06-24,Enterprise,Organic Search,2-10,2023-06,0.8500000000000001
USR02450,2024-06-01,Free,Organic Search,Solo,2024-06,0.33
USR02451,2023-08-21,Free,Organic Search,Solo,2023-08,0.33
USR02452,2023-02-13,Free,Referral,11-50,2023-02,0.51
USR02453,2024-03-29,Pro,Paid Search,Solo,2024-03,0.5
USR02454,2023-01-21,Free,Organic Search,2-10,2023-01,0.33
USR02455,2023-03-12,Free,Organic Search,11-50,2023-03,0.41000000000000003
USR02456,2024-05-19,Pro,Organic Search,200+,2024-05,0.68
USR02457,2023-08-12,Free,Paid Search,11-50,2023-08,0.31000000000000005
USR02458,2023-08-29,Free,Referral,2-10,2023-08,0.43000000000000005
USR02459,2023-11-30,Free,Paid Search,Solo,2023-11,0.23000000000000004
USR02460,2024-05-09,Pro,Organic Search,11-50,2024-05,0.68
USR02461,2024-01-30,Pro,Paid Search,200+,2024-01,0.58
USR02462,2023-08-26,Free,Paid Search,Solo,2023-08,0.23000000000000004
USR02463,2023-06-27,Free,Organic Search,Solo,2023-06,0.33
USR02464,2023-12-22,Free,Referral,Solo,2023-12,0.43000000000000005
USR02465,2023-11-26,Pro,Referral,Solo,2023-11,0.7000000000000001
USR02466,2024-01-13,Free,Paid Search,2-10,2024-01,0.23000000000000004
USR02467,2023-05-24,Free,Organic Search,11-50,2023-05,0.41000000000000003
USR02468,2024-03-23,Pro,Referral,2-10,2024-03,0.7000000000000001
USR02469,2023-08-03,Free,Product Hunt,2-10,2023-08,0.38
USR02470,2023-11-20,Free,Paid Search,11-50,2023-11,0.31000000000000005
USR02471,2023-10-25,Free,Referral,2-10,2023-10,0.43000000000000005
USR02472,2023-07-18,Pro,Product Hunt,2-10,2023-07,0.65
USR02473,2024-03-26,Free,Organic Search,Solo,2024-03,0.33
USR02474,2023-09-14,Free,Product Hunt,51-200,2023-09,0.46
USR02475,2023-02-28,Free,Social Media,51-200,2023-02,0.33
USR02476,2023-11-27,Free,Product Hunt,11-50,2023-11,0.46
USR02477,2023-12-21,Free,Direct,Solo,2023-12,0.33
USR02478,2023-05-27,Free,Paid Search,Solo,2023-05,0.23000000000000004
USR02479,2024-05-22,Free,Paid Search,2-10,2024-05,0.23000000000000004
USR02480,2023-04-19,Free,Organic Search,11-50,2023-04,0.41000000000000003
USR02481,2024-01-08,Free,Paid Search,Solo,2024-01,0.23000000000000004
USR02482,2023-12-06,Free,Organic Search,Solo,2023-12,0.33
USR02483,2024-06-25,Pro,Direct,51-200,2024-06,0.68
USR02484,2023-09-18,Free,Social Media,11-50,2023-09,0.33
USR02485,2023-08-10,Enterprise,Paid Search,2-10,2023-08,0.75
USR02486,2023-07-21,Free,Organic Search,2-10,2023-07,0.33
USR02487,2024-05-12,Free,Organic Search,11-50,2024-05,0.41000000000000003
USR02488,2024-06-22,Free,Direct,11-50,2024-06,0.41000000000000003
USR02489,2023-03-31,Free,Paid Search,2-10,2023-03,0.23000000000000004
USR02490,2023-09-03,Free,Paid Search,11-50,2023-09,0.31000000000000005
USR02491,2024-06-13,Free,Paid Search,2-10,2024-06,0.23000000000000004
USR02492,2023-02-25,Free,Referral,2-10,2023-02,0.43000000000000005
USR02493,2023-10-05,Free,Organic Search,51-200,2023-10,0.41000000000000003
USR02494,2024-05-17,Free,Organic Search,200+,2024-05,0.41000000000000003
USR02495,2023-03-20,Enterprise,Organic Search,11-50,2023-03,0.9
USR02496,2023-03-17,Pro,Direct,Solo,2023-03,0.6000000000000001
USR02497,2023-03-12,Pro,Paid Search,11-50,2023-03,0.58
USR02498,2023-02-15,Pro,Paid Search,Solo,2023-02,0.5
USR02499,2024-03-31,Free,Organic Search,2-10,2024-03,0.33
USR02500,2024-05-19,Free,Social Media,11-50,2024-05,0.33
USR02501,2024-01-17,Pro,Product Hunt,2-10,2024-01,0.65
USR02502,2023-11-29,Free,Referral,Solo,2023-11,0.43000000000000005
USR02503,2023-03-24,Free,Organic Search,Solo,2023-03,0.33
USR02504,2023-08-03,Free,Paid Search,11-50,2023-08,0.31000000000000005
USR02505,2023-07-13,Free,Direct,2-10,2023-07,0.33
USR02506,2023-11-21,Free,Referral,2-10,2023-11,0.43000000000000005
USR02507,2023-01-31,Pro,Organic Search,Solo,2023-01,0.6000000000000001
USR02508,2023-03-02,Free,Social Media,11-50,2023-03,0.33
USR02509,2024-04-10,Pro,Organic Search,11-50,2024-04,0.68
USR02510,2024-06-23,Pro,Referral,2-10,2024-06,0.7000000000000001
USR02511,2024-04-06,Free,Paid Search,51-200,2024-04,0.31000000000000005
USR02512,2023-11-06,Free,Product Hunt,2-10,2023-11,0.38
USR02513,2023-09-30,Free,Referral,2-10,2023-09,0.43000000000000005
USR02514,2023-03-19,Free,Organic Search,Solo,2023-03,0.33
USR02515,2024-01-05,Free,Paid Search,Solo,2024-01,0.23000000000000004
USR02516,2023-09-10,Free,Organic Search,2-10,2023-09,0.33
USR02517,2023-12-20,Enterprise,Direct,51-200,2023-12,0.9
USR02518,2023-06-10,Free,Organic Search,Solo,2023-06,0.33
USR02519,2024-04-15,Free,Paid Search,11-50,2024-04,0.31000000000000005
USR02520,2023-02-08,Pro,Referral,Solo,2023-02,0.7000000000000001
USR02521,2023-10-07,Pro,Organic Search,Solo,2023-10,0.6000000000000001
USR02522,2023-02-22,Free,Direct,2-10,2023-02,0.33
USR02523,2023-09-06,Free,Referral,2-10,2023-09,0.43000000000000005
USR02524,2024-01-11,Free,Referral,11-50,2024-01,0.51
USR02525,2023-10-24,Free,Product Hunt,2-10,2023-10,0.38
USR02526,2023-03-07,Free,Paid Search,11-50,2023-03,0.31000000000000005
USR02527,2023-11-13,Free,Organic Search,2-10,2023-11,0.33
USR02528,2023-02-28,Enterprise,Organic Search,2-10,2023-02,0.8500000000000001
USR02529,2023-12-20,Free,Direct,200+,2023-12,0.41000000000000003
USR02530,2024-04-15,Free,Product Hunt,11-50,2024-04,0.46
USR02531,2023-05-27,Free,Organic Search,2-10,2023-05,0.33
USR02532,2023-09-13,Free,Organic Search,2-10,2023-09,0.33
USR02533,2023-02-11,Free,Direct,11-50,2023-02,0.41000000000000003
USR02534,2023-01-14,Pro,Social Media,2-10,2023-01,0.52
USR02535,2023-10-22,Free,Organic Search,Solo,2023-10,0.33
USR02536,2023-01-14,Pro,Social Media,2-10,2023-01,0.52
USR02537,2023-03-24,Pro,Referral,51-200,2023-03,0.78
USR02538,2023-05-12,Free,Paid Search,Solo,2023-05,0.23000000000000004
USR02539,2024-01-30,Free,Paid Search,2-10,2024-01,0.23000000000000004
USR02540,2023-04-20,Free,Organic Search,Solo,2023-04,0.33
USR02541,2023-01-08,Free,Organic Search,Solo,2023-01,0.33
USR02542,2023-12-27,Free,Product Hunt,Solo,2023-12,0.38
USR02543,2023-08-08,Free,Organic Search,11-50,2023-08,0.41000000000000003
USR02544,2023-01-08,Free,Social Media,Solo,2023-01,0.25
USR02545,2023-12-12,Free,Paid Search,Solo,2023-12,0.23000000000000004
USR02546,2024-02-23,Free,Product Hunt,51-200,2024-02,0.46
USR02547,2023-03-18,Free,Direct,2-10,2023-03,0.33
USR02548,2023-06-01,Free,Organic Search,Solo,2023-06,0.33
USR02549,2023-11-06,Free,Organic Search,Solo,2023-11,0.33
USR02550,2023-07-02,Free,Organic Search,Solo,2023-07,0.33
USR02551,2023-09-29,Pro,Referral,2-10,2023-09,0.7000000000000001
USR02552,2024-05-17,Enterprise,Direct,2-10,2024-05,0.8500000000000001
USR02553,2023-01-14,Free,Organic Search,2-10,2023-01,0.33
USR02554,2023-09-20,Free,Social Media,2-10,2023-09,0.25
USR02555,2024-02-13,Free,Referral,11-50,2024-02,0.51
USR02556,2023-03-22,Free,Referral,Solo,2023-03,0.43000000000000005
USR02557,2023-10-23,Free,Organic Search,2-10,2023-10,0.33
USR02558,2023-10-10,Pro,Paid Search,2-10,2023-10,0.5
USR02559,2024-05-11,Free,Organic Search,200+,2024-05,0.41000000000000003
USR02560,2023-04-08,Free,Paid Search,Solo,2023-04,0.23000000000000004
USR02561,2023-05-28,Free,Organic Search,2-10,2023-05,0.33
USR02562,2023-08-10,Pro,Paid Search,Solo,2023-08,0.5
USR02563,2023-08-29,Free,Product Hunt,Solo,2023-08,0.38
USR02564,2024-02-28,Free,Social Media,11-50,2024-02,0.33
USR02565,2023-12-29,Free,Direct,2-10,2023-12,0.33
USR02566,2024-04-06,Free,Product Hunt,2-10,2024-04,0.38
USR02567,2023-07-03,Free,Paid Search,Solo,2023-07,0.23000000000000004
USR02568,2023-09-17,Free,Direct,11-50,2023-09,0.41000000000000003
USR02569,2024-06-02,Free,Paid Search,51-200,2024-06,0.31000000000000005
USR02570,2023-06-21,Free,Organic Search,51-200,2023-06,0.41000000000000003
USR02571,2024-06-22,Pro,Direct,2-10,2024-06,0.6000000000000001
USR02572,2023-10-22,Free,Organic Search,Solo,2023-10,0.33
USR02573,2023-03-13,Free,Organic Search,2-10,2023-03,0.33
USR02574,2024-02-05,Free,Paid Search,11-50,2024-02,0.31000000000000005
USR02575,2024-04-10,Free,Paid Search,51-200,2024-04,0.31000000000000005
USR02576,2023-06-26,Free,Organic Search,2-10,2023-06,0.33
USR02577,2023-08-02,Free,Organic Search,Solo,2023-08,0.33
USR02578,2024-04-05,Free,Organic Search,Solo,2024-04,0.33
USR02579,2024-01-13,Free,Paid Search,2-10,2024-01,0.23000000000000004
USR02580,2023-02-08,Free,Organic Search,51-200,2023-02,0.41000000000000003
USR02581,2023-02-08,Free,Direct,51-200,2023-02,0.41000000000000003
USR02582,2023-04-05,Free,Organic Search,Solo,2023-04,0.33
USR02583,2023-03-06,Free,Direct,Solo,2023-03,0.33
USR02584,2023-06-30,Enterprise,Referral,Solo,2023-06,0.9
USR02585,2024-03-10,Free,Organic Search,51-200,2024-03,0.41000000000000003
USR02586,2023-04-22,Free,Organic Search,11-50,2023-04,0.41000000000000003
USR02587,2023-08-19,Pro,Paid Search,2-10,2023-08,0.5
USR02588,2024-02-26,Pro,Direct,51-200,2024-02,0.68
USR02589,2023-03-03,Pro,Product Hunt,2-10,2023-03,0.65
USR02590,2023-06-10,Pro,Organic Search,Solo,2023-06,0.6000000000000001
USR02591,2023-12-23,Enterprise,Organic Search,Solo,2023-12,0.8500000000000001
USR02592,2023-01-02,Pro,Referral,Solo,2023-01,0.7000000000000001
USR02593,2023-04-18,Free,Paid Search,2-10,2023-04,0.23000000000000004
USR02594,2023-06-24,Free,Referral,2-10,2023-06,0.43000000000000005
USR02595,2023-03-24,Free,Paid Search,Solo,2023-03,0.23000000000000004
USR02596,2024-01-26,Free,Organic Search,2-10,2024-01,0.33
USR02597,2023-09-19,Free,Organic Search,11-50,2023-09,0.41000000000000003
USR02598,2023-06-04,Enterprise,Organic Search,11-50,2023-06,0.9
USR02599,2023-09-02,Pro,Social Media,11-50,2023-09,0.6
USR02600,2023-11-08,Pro,Organic Search,Solo,2023-11,0.6000000000000001
USR02601,2023-12-22,Free,Paid Search,11-50,2023-12,0.31000000000000005
USR02602,2023-11-22,Free,Social Media,51-200,2023-11,0.33
USR02603,2024-04-18,Free,Paid Search,2-10,2024-04,0.23000000000000004
USR02604,2024-03-17,Free,Social Media,2-10,2024-03,0.25
USR02605,2023-11-01,Pro,Paid Search,2-10,2023-11,0.5
USR02606,2023-12-03,Pro,Referral,200+,2023-12,0.78
USR02607,2023-11-24,Free,Organic Search,2-10,2023-11,0.33
USR02608,2023-11-06,Free,Referral,51-200,2023-11,0.51
USR02609,2024-03-25,Pro,Referral,2-10,2024-03,0.7000000000000001
USR02610,2023-08-08,Free,Direct,51-200,2023-08,0.41000000000000003
USR02611,2024-05-25,Free,Social Media,Solo,2024-05,0.25
USR02612,2023-10-24,Pro,Organic Search,51-200,2023-10,0.68
USR02613,2024-05-06,Enterprise,Organic Search,200+,2024-05,0.9
USR02614,2024-03-15,Enterprise,Paid Search,2-10,2024-03,0.75
USR02615,2023-09-02,Pro,Organic Search,2-10,2023-09,0.6000000000000001
USR02616,2023-02-18,Free,Paid Search,11-50,2023-02,0.31000000000000005
USR02617,2024-03-19,Free,Paid Search,Solo,2024-03,0.23000000000000004
USR02618,2024-04-07,Free,Organic Search,2-10,2024-04,0.33
USR02619,2024-02-12,Free,Organic Search,Solo,2024-02,0.33
USR02620,2023-02-19,Enterprise,Referral,Solo,2023-02,0.9
USR02621,2023-10-13,Free,Paid Search,Solo,2023-10,0.23000000000000004
USR02622,2023-06-13,Pro,Paid Search,2-10,2023-06,0.5
USR02623,2023-12-12,Free,Paid Search,2-10,2023-12,0.23000000000000004
USR02624,2023-07-12,Pro,Organic Search,11-50,2023-07,0.68
USR02625,2024-05-22,Free,Product Hunt,11-50,2024-05,0.46
USR02626,2024-02-26,Free,Direct,51-200,2024-02,0.41000000000000003
USR02627,2023-10-18,Pro,Organic Search,2-10,2023-10,0.6000000000000001
USR02628,2024-03-16,Free,Organic Search,11-50,2024-03,0.41000000000000003
USR02629,2023-04-02,Enterprise,Paid Search,Solo,2023-04,0.75
USR02630,2023-04-09,Free,Paid Search,11-50,2023-04,0.31000000000000005
USR02631,2024-01-31,Free,Direct,11-50,2024-01,0.41000000000000003
USR02632,2023-08-02,Pro,Direct,Solo,2023-08,0.6000000000000001
USR02633,2023-08-01,Pro,Direct,51-200,2023-08,0.68
USR02634,2023-07-20,Pro,Paid Search,51-200,2023-07,0.58
USR02635,2023-08-14,Pro,Paid Search,2-10,2023-08,0.5
USR02636,2023-06-01,Free,Organic Search,200+,2023-06,0.41000000000000003
USR02637,2024-05-18,Free,Product Hunt,2-10,2024-05,0.38
USR02638,2023-01-23,Free,Organic Search,Solo,2023-01,0.33
USR02639,2023-06-24,Free,Social Media,Solo,2023-06,0.25
USR02640,2023-10-07,Free,Paid Search,2-10,2023-10,0.23000000000000004
USR02641,2023-01-23,Free,Paid Search,Solo,2023-01,0.23000000000000004
USR02642,2023-08-16,Pro,Organic Search,Solo,2023-08,0.6000000000000001
USR02643,2024-05-14,Pro,Direct,2-10,2024-05,0.6000000000000001
USR02644,2023-03-09,Free,Organic Search,2-10,2023-03,0.33
USR02645,2023-06-11,Pro,Referral,2-10,2023-06,0.7000000000000001
USR02646,2024-06-21,Free,Organic Search,11-50,2024-06,0.41000000000000003
USR02647,2023-08-18,Free,Organic Search,Solo,2023-08,0.33
USR02648,2024-04-17,Pro,Paid Search,200+,2024-04,0.58
USR02649,2023-05-26,Free,Organic Search,51-200,2023-05,0.41000000000000003
USR02650,2023-09-23,Pro,Paid Search,Solo,2023-09,0.5
USR02651,2024-02-17,Free,Organic Search,2-10,2024-02,0.33
USR02652,2023-05-22,Free,Organic Search,2-10,2023-05,0.33
USR02653,2023-09-16,Free,Paid Search,2-10,2023-09,0.23000000000000004
USR02654,2024-06-14,Free,Product Hunt,51-200,2024-06,0.46
USR02655,2023-07-04,Free,Referral,2-10,2023-07,0.43000000000000005
USR02656,2023-03-22,Free,Paid Search,200+,2023-03,0.31000000000000005
USR02657,2023-05-27,Pro,Organic Search,2-10,2023-05,0.6000000000000001
USR02658,2023-03-10,Free,Direct,Solo,2023-03,0.33
USR02659,2023-07-23,Free,Organic Search,Solo,2023-07,0.33
USR02660,2024-05-14,Pro,Product Hunt,11-50,2024-05,0.73
USR02661,2024-04-19,Free,Paid Search,2-10,2024-04,0.23000000000000004
USR02662,2024-05-02,Free,Referral,Solo,2024-05,0.43000000000000005
USR02663,2024-05-03,Free,Referral,2-10,2024-05,0.43000000000000005
USR02664,2023-03-04,Free,Organic Search,2-10,2023-03,0.33
